Path	Type	Offset	BitOffset	BitSize	Enum	Description
TimeToolDev.HW.Lane[5].GTH.RXCDR_CFG3_GEN3	<class 'pyrogue._Variable.RemoteVariable'>	0x294	[0]	[16]	None	
TimeToolDev.HW.Lane[5].GTH.RXCDR_CFG2	<class 'pyrogue._Variable.RemoteVariable'>	0x40	[0]	[16]	None	
TimeToolDev.HW.Lane[5].GTH.RXCDR_CFG2_GEN3	<class 'pyrogue._Variable.RemoteVariable'>	0x290	[0]	[16]	None	
TimeToolDev.HW.Lane[5].GTH.RXCDR_CFG1_GEN3	<class 'pyrogue._Variable.RemoteVariable'>	0x28c	[0]	[16]	None	
TimeToolDev.HW.Lane[5].GTH.RXCDR_CFG0_GEN3	<class 'pyrogue._Variable.RemoteVariable'>	0x288	[0]	[16]	None	
TimeToolDev.HW.Lane[5].GTH.RXDFE_GC_CFG2	<class 'pyrogue._Variable.RemoteVariable'>	0x284	[0]	[16]	None	
TimeToolDev.HW.Lane[5].GTH.RXDFE_GC_CFG1	<class 'pyrogue._Variable.RemoteVariable'>	0x280	[0]	[16]	None	
TimeToolDev.HW.Lane[5].GTH.RXDFE_GC_CFG0	<class 'pyrogue._Variable.RemoteVariable'>	0x27c	[0]	[16]	None	
TimeToolDev.HW.Lane[5].GTH.RXDFE_UT_CFG0	<class 'pyrogue._Variable.RemoteVariable'>	0x278	[0]	[16]	None	
TimeToolDev.HW.Lane[5].GTH.RXPI_CFG1	<class 'pyrogue._Variable.RemoteVariable'>	0x274	[14]	[2]	None	
TimeToolDev.HW.Lane[5].GTH.RXPI_CFG2	<class 'pyrogue._Variable.RemoteVariable'>	0x274	[12]	[2]	None	
TimeToolDev.HW.Lane[5].GTH.RXPI_CFG3	<class 'pyrogue._Variable.RemoteVariable'>	0x274	[10]	[2]	None	
TimeToolDev.HW.Lane[5].GTH.RXPI_CFG4	<class 'pyrogue._Variable.RemoteVariable'>	0x274	[9]	[1]	None	
TimeToolDev.HW.Lane[5].GTH.RXPI_CFG5	<class 'pyrogue._Variable.RemoteVariable'>	0x274	[8]	[1]	None	
TimeToolDev.HW.Lane[5].GTH.RXPI_CFG6	<class 'pyrogue._Variable.RemoteVariable'>	0x274	[5]	[3]	None	
TimeToolDev.HW.Lane[5].GTH.RXPI_CFG0	<class 'pyrogue._Variable.RemoteVariable'>	0x274	[3]	[2]	None	
TimeToolDev.HW.Lane[5].GTH.TXPI_CFG0	<class 'pyrogue._Variable.RemoteVariable'>	0x270	[11]	[2]	None	
TimeToolDev.HW.Lane[5].GTH.TXPI_CFG1	<class 'pyrogue._Variable.RemoteVariable'>	0x270	[9]	[2]	None	
TimeToolDev.HW.Lane[5].GTH.TXPI_CFG2	<class 'pyrogue._Variable.RemoteVariable'>	0x270	[7]	[2]	None	
TimeToolDev.HW.Lane[5].GTH.TXPI_CFG3	<class 'pyrogue._Variable.RemoteVariable'>	0x270	[6]	[1]	None	
TimeToolDev.HW.Lane[5].GTH.TXPI_CFG4	<class 'pyrogue._Variable.RemoteVariable'>	0x270	[5]	[1]	None	
TimeToolDev.HW.Lane[5].GTH.TXPI_CFG5	<class 'pyrogue._Variable.RemoteVariable'>	0x270	[2]	[3]	None	
TimeToolDev.HW.Lane[5].GTH.RX_DFELPM_KLKH_AGC_STUP_EN	<class 'pyrogue._Variable.RemoteVariable'>	0x26c	[15]	[1]	None	
TimeToolDev.HW.Lane[5].GTH.RX_DFELPM_CFG0	<class 'pyrogue._Variable.RemoteVariable'>	0x26c	[11]	[4]	None	
TimeToolDev.HW.Lane[5].GTH.RX_DFELPM_CFG1	<class 'pyrogue._Variable.RemoteVariable'>	0x26c	[10]	[1]	None	
TimeToolDev.HW.Lane[5].GTH.RX_DFE_KL_LPM_KH_CFG0	<class 'pyrogue._Variable.RemoteVariable'>	0x26c	[8]	[2]	None	
TimeToolDev.HW.Lane[5].GTH.RX_DFE_KL_LPM_KH_CFG1	<class 'pyrogue._Variable.RemoteVariable'>	0x26c	[5]	[3]	None	
TimeToolDev.HW.Lane[5].GTH.TXPI_PPM_CFG	<class 'pyrogue._Variable.RemoteVariable'>	0x268	[0]	[8]	None	
TimeToolDev.HW.Lane[5].GTH.GEARBOX_MODE	<class 'pyrogue._Variable.RemoteVariable'>	0x264	[11]	[5]	None	
TimeToolDev.HW.Lane[5].GTH.TXPI_SYNFREQ_PPM	<class 'pyrogue._Variable.RemoteVariable'>	0x264	[8]	[3]	None	
TimeToolDev.HW.Lane[5].GTH.TXPI_PPMCLK_SEL	<class 'pyrogue._Variable.RemoteVariable'>	0x264	[7]	[1]	None	
TimeToolDev.HW.Lane[5].GTH.TXPI_INVSTROBE_SEL	<class 'pyrogue._Variable.RemoteVariable'>	0x264	[6]	[1]	None	
TimeToolDev.HW.Lane[5].GTH.TXPI_GRAY_SEL	<class 'pyrogue._Variable.RemoteVariable'>	0x264	[5]	[1]	None	
TimeToolDev.HW.Lane[5].GTH.TXPI_LPM	<class 'pyrogue._Variable.RemoteVariable'>	0x264	[3]	[1]	None	
TimeToolDev.HW.Lane[5].GTH.TXPI_VREFSEL	<class 'pyrogue._Variable.RemoteVariable'>	0x264	[2]	[1]	None	
TimeToolDev.HW.Lane[5].GTH.RXDFE_HE_CFG1	<class 'pyrogue._Variable.RemoteVariable'>	0x260	[0]	[16]	None	
TimeToolDev.HW.Lane[5].GTH.RX_AFE_CM_EN	<class 'pyrogue._Variable.RemoteVariable'>	0x25c	[10]	[1]	None	
TimeToolDev.HW.Lane[5].GTH.RX_CAPFF_SARC_ENB	<class 'pyrogue._Variable.RemoteVariable'>	0x25c	[11]	[1]	None	
TimeToolDev.HW.Lane[5].GTH.RX_EYESCAN_VS_NEG_DIR	<class 'pyrogue._Variable.RemoteVariable'>	0x25c	[10]	[1]	None	
TimeToolDev.HW.Lane[5].GTH.RX_EYESCAN_VS_UT_SIGN	<class 'pyrogue._Variable.RemoteVariable'>	0x25c	[9]	[1]	None	
TimeToolDev.HW.Lane[5].GTH.RX_EYESCAN_VS_CODE	<class 'pyrogue._Variable.RemoteVariable'>	0x25c	[2]	[7]	None	
TimeToolDev.HW.Lane[5].GTH.RX_EYESCAN_VS_RANGE	<class 'pyrogue._Variable.RemoteVariable'>	0x25c	[0]	[2]	None	
TimeToolDev.HW.Lane[5].GTH.PMA_RSV1	<class 'pyrogue._Variable.RemoteVariable'>	0x254	[0]	[16]	None	
TimeToolDev.HW.Lane[5].GTH.ES_CLK_PHASE_SEL	<class 'pyrogue._Variable.RemoteVariable'>	0x250	[11]	[1]	None	
TimeToolDev.HW.Lane[5].GTH.USE_PCS_CLK_PHASE_SEL	<class 'pyrogue._Variable.RemoteVariable'>	0x250	[10]	[1]	None	
TimeToolDev.HW.Lane[5].GTH.RXCFOK_CFG0	<class 'pyrogue._Variable.RemoteVariable'>	0x24c	[0]	[16]	None	
TimeToolDev.HW.Lane[5].GTH.ADAPT_CFG1	<class 'pyrogue._Variable.RemoteVariable'>	0x248	[0]	[16]	None	
TimeToolDev.HW.Lane[5].GTH.ADAPT_CFG0	<class 'pyrogue._Variable.RemoteVariable'>	0x244	[0]	[16]	None	
TimeToolDev.HW.Lane[5].GTH.RXDFE_UT_CFG1	<class 'pyrogue._Variable.RemoteVariable'>	0x240	[0]	[16]	None	
TimeToolDev.HW.Lane[5].GTH.RXDFE_VP_CFG1	<class 'pyrogue._Variable.RemoteVariable'>	0x23c	[0]	[16]	None	
TimeToolDev.HW.Lane[5].GTH.RXDFE_VP_CFG0	<class 'pyrogue._Variable.RemoteVariable'>	0x238	[0]	[16]	None	
TimeToolDev.HW.Lane[5].GTH.RXDFELPM_KL_CFG2	<class 'pyrogue._Variable.RemoteVariable'>	0x234	[0]	[16]	None	
TimeToolDev.HW.Lane[5].GTH.ACJTAG_MODE	<class 'pyrogue._Variable.RemoteVariable'>	0x230	[15]	[1]	None	
TimeToolDev.HW.Lane[5].GTH.ACJTAG_DEBUG_MODE	<class 'pyrogue._Variable.RemoteVariable'>	0x230	[14]	[1]	None	
TimeToolDev.HW.Lane[5].GTH.ACJTAG_RESET	<class 'pyrogue._Variable.RemoteVariable'>	0x230	[13]	[1]	None	
TimeToolDev.HW.Lane[5].GTH.RESET_POWERSAVE_DISABLE	<class 'pyrogue._Variable.RemoteVariable'>	0x230	[12]	[1]	None	
TimeToolDev.HW.Lane[5].GTH.RX_TUNE_AFE_OS	<class 'pyrogue._Variable.RemoteVariable'>	0x230	[10]	[2]	None	
TimeToolDev.HW.Lane[5].GTH.RX_DFE_KL_LPM_KL_CFG0	<class 'pyrogue._Variable.RemoteVariable'>	0x230	[8]	[2]	None	
TimeToolDev.HW.Lane[5].GTH.RX_DFE_KL_LPM_KL_CFG1	<class 'pyrogue._Variable.RemoteVariable'>	0x230	[5]	[3]	None	
TimeToolDev.HW.Lane[5].GTH.TXSYNC_MULTILANE	<class 'pyrogue._Variable.RemoteVariable'>	0x22c	[10]	[1]	None	
TimeToolDev.HW.Lane[5].GTH.RXSYNC_MULTILANE	<class 'pyrogue._Variable.RemoteVariable'>	0x22c	[9]	[1]	None	
TimeToolDev.HW.Lane[5].GTH.RX_CTLE3_LPF	<class 'pyrogue._Variable.RemoteVariable'>	0x22c	[0]	[8]	None	
TimeToolDev.HW.Lane[5].GTH.TX_PMADATA_OPT	<class 'pyrogue._Variable.RemoteVariable'>	0x228	[15]	[1]	None	
TimeToolDev.HW.Lane[5].GTH.RXSYNC_OVRD	<class 'pyrogue._Variable.RemoteVariable'>	0x228	[14]	[1]	None	
TimeToolDev.HW.Lane[5].GTH.TXSYNC_OVRD	<class 'pyrogue._Variable.RemoteVariable'>	0x228	[13]	[1]	None	
TimeToolDev.HW.Lane[5].GTH.TX_IDLE_DATA_ZERO	<class 'pyrogue._Variable.RemoteVariable'>	0x228	[12]	[1]	None	
TimeToolDev.HW.Lane[5].GTH.A_RXOSCALRESET	<class 'pyrogue._Variable.RemoteVariable'>	0x228	[11]	[1]	None	
TimeToolDev.HW.Lane[5].GTH.RXOOB_CLK_CFG	<class 'pyrogue._Variable.RemoteVariable'>	0x228	[10]	[1]	None	
TimeToolDev.HW.Lane[5].GTH.TXSYNC_SKIP_DA	<class 'pyrogue._Variable.RemoteVariable'>	0x228	[9]	[1]	None	
TimeToolDev.HW.Lane[5].GTH.RXSYNC_SKIP_DA	<class 'pyrogue._Variable.RemoteVariable'>	0x228	[8]	[1]	None	
TimeToolDev.HW.Lane[5].GTH.RXOSCALRESET_TIME	<class 'pyrogue._Variable.RemoteVariable'>	0x228	[0]	[5]	None	
TimeToolDev.HW.Lane[5].GTH.RXPRBS_LINKACQ_CNT	<class 'pyrogue._Variable.RemoteVariable'>	0x224	[0]	[8]	None	
TimeToolDev.HW.Lane[5].GTH.TX_QPI_STATUS_EN	<class 'pyrogue._Variable.RemoteVariable'>	0x214	[13]	[1]	None	
TimeToolDev.HW.Lane[5].GTH.TX_INT_DATAWIDTH	<class 'pyrogue._Variable.RemoteVariable'>	0x214	[10]	[2]	None	
TimeToolDev.HW.Lane[5].GTH.RXDFE_HD_CFG1	<class 'pyrogue._Variable.RemoteVariable'>	0x210	[0]	[16]	None	
TimeToolDev.HW.Lane[5].GTH.TX_MARGIN_LOW_3	<class 'pyrogue._Variable.RemoteVariable'>	0x20c	[9]	[7]	None	
TimeToolDev.HW.Lane[5].GTH.TX_MARGIN_LOW_4	<class 'pyrogue._Variable.RemoteVariable'>	0x20c	[1]	[7]	None	
TimeToolDev.HW.Lane[5].GTH.TX_MARGIN_LOW_1	<class 'pyrogue._Variable.RemoteVariable'>	0x208	[9]	[7]	None	
TimeToolDev.HW.Lane[5].GTH.TX_MARGIN_LOW_2	<class 'pyrogue._Variable.RemoteVariable'>	0x208	[1]	[7]	None	
TimeToolDev.HW.Lane[5].GTH.TX_MARGIN_FULL_4	<class 'pyrogue._Variable.RemoteVariable'>	0x204	[9]	[7]	None	
TimeToolDev.HW.Lane[5].GTH.TX_MARGIN_LOW_0	<class 'pyrogue._Variable.RemoteVariable'>	0x204	[1]	[7]	None	
TimeToolDev.HW.Lane[5].GTH.TX_MARGIN_FULL_2	<class 'pyrogue._Variable.RemoteVariable'>	0x200	[9]	[7]	None	
TimeToolDev.HW.Lane[5].GTH.TX_MARGIN_FULL_3	<class 'pyrogue._Variable.RemoteVariable'>	0x200	[1]	[7]	None	
TimeToolDev.HW.Lane[5].GTH.TX_MARGIN_FULL_0	<class 'pyrogue._Variable.RemoteVariable'>	0x1fc	[9]	[7]	None	
TimeToolDev.HW.Lane[5].GTH.TX_MARGIN_FULL_1	<class 'pyrogue._Variable.RemoteVariable'>	0x1fc	[1]	[7]	None	
TimeToolDev.HW.Lane[5].GTH.TX_CLKMUX_EN	<class 'pyrogue._Variable.RemoteVariable'>	0x1f8	[15]	[1]	None	
TimeToolDev.HW.Lane[5].GTH.TX_LOOPBACK_DRIVE_HIZ	<class 'pyrogue._Variable.RemoteVariable'>	0x1f8	[14]	[1]	None	
TimeToolDev.HW.Lane[5].GTH.TX_DRIVE_MODE	<class 'pyrogue._Variable.RemoteVariable'>	0x1f8	[8]	[5]	None	
TimeToolDev.HW.Lane[5].GTH.TX_EIDLE_ASSERT_DELAY	<class 'pyrogue._Variable.RemoteVariable'>	0x1f8	[5]	[3]	None	
TimeToolDev.HW.Lane[5].GTH.TX_EIDLE_DEASSERT_DELAY	<class 'pyrogue._Variable.RemoteVariable'>	0x1f8	[2]	[3]	None	
TimeToolDev.HW.Lane[5].GTH.TX_RXDETECT_CFG	<class 'pyrogue._Variable.RemoteVariable'>	0x1f4	[2]	[14]	None	
TimeToolDev.HW.Lane[5].GTH.TX_MAINCURSOR_SEL	<class 'pyrogue._Variable.RemoteVariable'>	0x1f0	[14]	[1]	None	
TimeToolDev.HW.Lane[5].GTH.TXGEARBOX_EN	<class 'pyrogue._Variable.RemoteVariable'>	0x1f0	[13]	[1]	None	
TimeToolDev.HW.Lane[5].GTH.TXOUT_DIV	<class 'pyrogue._Variable.RemoteVariable'>	0x1f0	[8]	[3]	{0: '1', 4: '16', 1: '2', 2: '4', 3: '8'}	
TimeToolDev.HW.Lane[5].GTH.TXBUF_EN	<class 'pyrogue._Variable.RemoteVariable'>	0x1f0	[7]	[1]	None	
TimeToolDev.HW.Lane[5].GTH.TXBUF_RESET_ON_RATE_CHANGE	<class 'pyrogue._Variable.RemoteVariable'>	0x1f0	[6]	[1]	None	
TimeToolDev.HW.Lane[5].GTH.TX_RXDETECT_REF	<class 'pyrogue._Variable.RemoteVariable'>	0x1f0	[3]	[3]	None	
TimeToolDev.HW.Lane[5].GTH.TXFIFO_ADDR_CFG	<class 'pyrogue._Variable.RemoteVariable'>	0x1f0	[2]	[1]	None	
TimeToolDev.HW.Lane[5].GTH.TX_DEEMPH0	<class 'pyrogue._Variable.RemoteVariable'>	0x1ec	[8]	[8]	None	
TimeToolDev.HW.Lane[5].GTH.TX_DEEMPH1	<class 'pyrogue._Variable.RemoteVariable'>	0x1ec	[0]	[8]	None	
TimeToolDev.HW.Lane[5].GTH.TX_CLK25_DIV	<class 'pyrogue._Variable.RemoteVariable'>	0x1e8	[11]	[5]	None	
TimeToolDev.HW.Lane[5].GTH.TX_XCLK_SEL	<class 'pyrogue._Variable.RemoteVariable'>	0x1e8	[10]	[1]	None	
TimeToolDev.HW.Lane[5].GTH.TX_DATA_WIDTH	<class 'pyrogue._Variable.RemoteVariable'>	0x1e8	[0]	[4]	{0: '-', 2: '16', 3: '20', 4: '32', 5: '40', 6: '64', 7: '80', 8: '128', 9: '160'}	
TimeToolDev.HW.Lane[5].GTH.TST_RSV0	<class 'pyrogue._Variable.RemoteVariable'>	0x1e4	[8]	[8]	None	
TimeToolDev.HW.Lane[5].GTH.TST_RSV1	<class 'pyrogue._Variable.RemoteVariable'>	0x1e4	[0]	[8]	None	
TimeToolDev.HW.Lane[5].GTH.TRANS_TIME_RATE	<class 'pyrogue._Variable.RemoteVariable'>	0x1e0	[8]	[8]	None	
TimeToolDev.HW.Lane[5].GTH.PD_TRANS_TIME_NONE_P2	<class 'pyrogue._Variable.RemoteVariable'>	0x1dc	[8]	[8]	None	
TimeToolDev.HW.Lane[5].GTH.PD_TRANS_TIME_TO_P2	<class 'pyrogue._Variable.RemoteVariable'>	0x1dc	[0]	[8]	None	
TimeToolDev.HW.Lane[5].GTH.PD_TRANS_TIME_FROM_P2	<class 'pyrogue._Variable.RemoteVariable'>	0x1d8	[4]	[12]	None	
TimeToolDev.HW.Lane[5].GTH.TERM_RCAL_OVRD	<class 'pyrogue._Variable.RemoteVariable'>	0x1d8	[1]	[2]	None	
TimeToolDev.HW.Lane[5].GTH.RXDFE_HF_CFG1	<class 'pyrogue._Variable.RemoteVariable'>	0x1d4	[0]	[16]	None	
TimeToolDev.HW.Lane[5].GTH.TERM_RCAL_CFG	<class 'pyrogue._Variable.RemoteVariable'>	0x1d0	[0]	[15]	None	
TimeToolDev.HW.Lane[5].GTH.TXPH_CFG	<class 'pyrogue._Variable.RemoteVariable'>	0x1cc	[0]	[16]	None	
TimeToolDev.HW.Lane[5].GTH.RXCDR_LOCK_CFG2	<class 'pyrogue._Variable.RemoteVariable'>	0x1c8	[0]	[16]	None	
TimeToolDev.HW.Lane[5].GTH.TXPH_MONITOR_SEL	<class 'pyrogue._Variable.RemoteVariable'>	0x1c4	[2]	[5]	None	
TimeToolDev.HW.Lane[5].GTH.TAPDLY_SET_TX	<class 'pyrogue._Variable.RemoteVariable'>	0x1c4	[0]	[2]	None	
TimeToolDev.HW.Lane[5].GTH.TXDLY_CFG	<class 'pyrogue._Variable.RemoteVariable'>	0x1c0	[0]	[16]	None	
TimeToolDev.HW.Lane[5].GTH.TXPHDLY_CFG[0]	<class 'pyrogue._Variable.RemoteVariable'>	0x1b8	[0]	[16]	None	
TimeToolDev.HW.Lane[5].GTH.TXPHDLY_CFG[1]	<class 'pyrogue._Variable.RemoteVariable'>	0x1bc	[0]	[16]	None	
TimeToolDev.HW.Lane[5].GTH.RX_CLK25_DIV	<class 'pyrogue._Variable.RemoteVariable'>	0x1b4	[3]	[5]	None	
TimeToolDev.HW.Lane[5].GTH.SATA_MAX_INIT	<class 'pyrogue._Variable.RemoteVariable'>	0x1b0	[10]	[6]	None	
TimeToolDev.HW.Lane[5].GTH.SATA_MAX_WAKE	<class 'pyrogue._Variable.RemoteVariable'>	0x1b0	[1]	[6]	None	
TimeToolDev.HW.Lane[5].GTH.SATA_MAX_BURST	<class 'pyrogue._Variable.RemoteVariable'>	0x1ac	[10]	[6]	None	
TimeToolDev.HW.Lane[5].GTH.SAS_MAX_COM	<class 'pyrogue._Variable.RemoteVariable'>	0x1ac	[1]	[6]	None	
TimeToolDev.HW.Lane[5].GTH.SATA_MIN_INIT	<class 'pyrogue._Variable.RemoteVariable'>	0x1a8	[10]	[6]	None	
TimeToolDev.HW.Lane[5].GTH.SATA_MIN_WAKE	<class 'pyrogue._Variable.RemoteVariable'>	0x1a8	[1]	[6]	None	
TimeToolDev.HW.Lane[5].GTH.SATA_MIN_BURST	<class 'pyrogue._Variable.RemoteVariable'>	0x1a4	[10]	[6]	None	
TimeToolDev.HW.Lane[5].GTH.SAS_MIN_COM	<class 'pyrogue._Variable.RemoteVariable'>	0x1a4	[1]	[6]	None	
TimeToolDev.HW.Lane[5].GTH.SATA_BURST_VAL	<class 'pyrogue._Variable.RemoteVariable'>	0x1a0	[13]	[3]	None	
TimeToolDev.HW.Lane[5].GTH.SATA_BURST_SEQ_LEN	<class 'pyrogue._Variable.RemoteVariable'>	0x1a0	[4]	[4]	None	
TimeToolDev.HW.Lane[5].GTH.SATA_EIDLE_VAL	<class 'pyrogue._Variable.RemoteVariable'>	0x1a0	[0]	[2]	None	
TimeToolDev.HW.Lane[5].GTH.RXBUF_EIDLE_HI_CNT	<class 'pyrogue._Variable.RemoteVariable'>	0x19c	[12]	[4]	None	
TimeToolDev.HW.Lane[5].GTH.RXCDR_HOLD_DURING_EIDLE	<class 'pyrogue._Variable.RemoteVariable'>	0x19c	[11]	[1]	None	
TimeToolDev.HW.Lane[5].GTH.RX_DFE_LPM_HOLD_DURING_EIDLE	<class 'pyrogue._Variable.RemoteVariable'>	0x19c	[10]	[1]	None	
TimeToolDev.HW.Lane[5].GTH.RXBUF_EIDLE_LO_CNT	<class 'pyrogue._Variable.RemoteVariable'>	0x19c	[4]	[4]	None	
TimeToolDev.HW.Lane[5].GTH.RXBUF_RESET_ON_EIDLE	<class 'pyrogue._Variable.RemoteVariable'>	0x19c	[3]	[1]	None	
TimeToolDev.HW.Lane[5].GTH.RXCDR_FR_RESET_ON_EIDLE	<class 'pyrogue._Variable.RemoteVariable'>	0x19c	[2]	[1]	None	
TimeToolDev.HW.Lane[5].GTH.RXCDR_PH_RESET_ON_EIDLE	<class 'pyrogue._Variable.RemoteVariable'>	0x19c	[1]	[1]	None	
TimeToolDev.HW.Lane[5].GTH.RXBUF_THRESH_OVRD	<class 'pyrogue._Variable.RemoteVariable'>	0x198	[15]	[1]	None	
TimeToolDev.HW.Lane[5].GTH.RXBUF_RESET_ON_COMMAALIGN	<class 'pyrogue._Variable.RemoteVariable'>	0x198	[14]	[1]	None	
TimeToolDev.HW.Lane[5].GTH.RXBUF_RESET_ON_RATE_CHANGE	<class 'pyrogue._Variable.RemoteVariable'>	0x198	[13]	[1]	None	
TimeToolDev.HW.Lane[5].GTH.RXBUF_RESET_ON_CB_CHANGE	<class 'pyrogue._Variable.RemoteVariable'>	0x198	[12]	[1]	None	
TimeToolDev.HW.Lane[5].GTH.RXBUF_THRESH_UNDFLW	<class 'pyrogue._Variable.RemoteVariable'>	0x198	[6]	[6]	None	
TimeToolDev.HW.Lane[5].GTH.RX_CLKMUX_EN	<class 'pyrogue._Variable.RemoteVariable'>	0x198	[5]	[1]	None	
TimeToolDev.HW.Lane[5].GTH.RX_DISPERR_SEQ_MATCH	<class 'pyrogue._Variable.RemoteVariable'>	0x198	[4]	[1]	None	
TimeToolDev.HW.Lane[5].GTH.RXBUF_ADDR_MODE	<class 'pyrogue._Variable.RemoteVariable'>	0x198	[3]	[1]	None	
TimeToolDev.HW.Lane[5].GTH.RX_WIDEMODE_CDR	<class 'pyrogue._Variable.RemoteVariable'>	0x198	[2]	[1]	None	
TimeToolDev.HW.Lane[5].GTH.RX_INT_DATAWIDTH	<class 'pyrogue._Variable.RemoteVariable'>	0x198	[0]	[2]	None	
TimeToolDev.HW.Lane[5].GTH.RXBUF_THRESH_OVFLW	<class 'pyrogue._Variable.RemoteVariable'>	0x194	[10]	[6]	None	
TimeToolDev.HW.Lane[5].GTH.DMONITOR_CFG0	<class 'pyrogue._Variable.RemoteVariable'>	0x194	[0]	[10]	None	
TimeToolDev.HW.Lane[5].GTH.RX_SIG_VALID_DLY	<class 'pyrogue._Variable.RemoteVariable'>	0x190	[11]	[5]	None	
TimeToolDev.HW.Lane[5].GTH.RXSLIDE_MODE	<class 'pyrogue._Variable.RemoteVariable'>	0x190	[9]	[2]	None	
TimeToolDev.HW.Lane[5].GTH.RXPRBS_ERR_LOOPBACK	<class 'pyrogue._Variable.RemoteVariable'>	0x190	[8]	[1]	None	
TimeToolDev.HW.Lane[5].GTH.RXSLIDE_AUTO_WAIT	<class 'pyrogue._Variable.RemoteVariable'>	0x190	[4]	[4]	None	
TimeToolDev.HW.Lane[5].GTH.RXBUF_EN	<class 'pyrogue._Variable.RemoteVariable'>	0x190	[3]	[1]	None	
TimeToolDev.HW.Lane[5].GTH.RX_XCLK_SEL	<class 'pyrogue._Variable.RemoteVariable'>	0x190	[1]	[2]	None	
TimeToolDev.HW.Lane[5].GTH.RXGEARBOX_EN	<class 'pyrogue._Variable.RemoteVariable'>	0x190	[0]	[1]	None	
TimeToolDev.HW.Lane[5].GTH.CBCC_DATA_SOURCE_SEL	<class 'pyrogue._Variable.RemoteVariable'>	0x18c	[15]	[1]	None	
TimeToolDev.HW.Lane[5].GTH.OOB_PWRUP	<class 'pyrogue._Variable.RemoteVariable'>	0x18c	[14]	[1]	None	
TimeToolDev.HW.Lane[5].GTH.RXOOB_CFG	<class 'pyrogue._Variable.RemoteVariable'>	0x18c	[5]	[9]	None	
TimeToolDev.HW.Lane[5].GTH.RXOUT_DIV	<class 'pyrogue._Variable.RemoteVariable'>	0x18c	[0]	[3]	{0: '1', 4: '16', 1: '2', 2: '4', 3: '8'}	
TimeToolDev.HW.Lane[5].GTH.RX_SUM_DFETAPREP_EN	<class 'pyrogue._Variable.RemoteVariable'>	0x188	[14]	[1]	None	
TimeToolDev.HW.Lane[5].GTH.RX_SUM_VCM_OVWR	<class 'pyrogue._Variable.RemoteVariable'>	0x188	[13]	[1]	None	
TimeToolDev.HW.Lane[5].GTH.RX_SUM_IREF_TUNE	<class 'pyrogue._Variable.RemoteVariable'>	0x188	[9]	[4]	None	
TimeToolDev.HW.Lane[5].GTH.RX_SUM_RES_CTRL	<class 'pyrogue._Variable.RemoteVariable'>	0x188	[7]	[2]	None	
TimeToolDev.HW.Lane[5].GTH.RX_SUM_VCMTUNE	<class 'pyrogue._Variable.RemoteVariable'>	0x188	[3]	[4]	None	
TimeToolDev.HW.Lane[5].GTH.RX_SUM_VREF_TUNE	<class 'pyrogue._Variable.RemoteVariable'>	0x188	[0]	[3]	None	
TimeToolDev.HW.Lane[5].GTH.RXPH_MONITOR_SEL	<class 'pyrogue._Variable.RemoteVariable'>	0x184	[11]	[5]	None	
TimeToolDev.HW.Lane[5].GTH.RX_CM_BUF_PD	<class 'pyrogue._Variable.RemoteVariable'>	0x184	[10]	[1]	None	
TimeToolDev.HW.Lane[5].GTH.RX_CM_BUF_CFG	<class 'pyrogue._Variable.RemoteVariable'>	0x184	[6]	[4]	None	
TimeToolDev.HW.Lane[5].GTH.RX_CM_TRIM	<class 'pyrogue._Variable.RemoteVariable'>	0x184	[2]	[4]	None	
TimeToolDev.HW.Lane[5].GTH.RX_CM_SEL	<class 'pyrogue._Variable.RemoteVariable'>	0x184	[0]	[2]	None	
TimeToolDev.HW.Lane[5].GTH.PCS_RSVD0	<class 'pyrogue._Variable.RemoteVariable'>	0x180	[0]	[16]	None	
TimeToolDev.HW.Lane[5].GTH.RX_BIAS_CFG0	<class 'pyrogue._Variable.RemoteVariable'>	0x17c	[0]	[16]	None	
TimeToolDev.HW.Lane[5].GTH.RXDFE_HD_CFG0	<class 'pyrogue._Variable.RemoteVariable'>	0x178	[0]	[16]	None	
TimeToolDev.HW.Lane[5].GTH.RXDFE_HF_CFG0	<class 'pyrogue._Variable.RemoteVariable'>	0x174	[0]	[16]	None	
TimeToolDev.HW.Lane[5].GTH.RXDLY_LCFG	<class 'pyrogue._Variable.RemoteVariable'>	0x170	[0]	[16]	None	
TimeToolDev.HW.Lane[5].GTH.RXDLY_CFG	<class 'pyrogue._Variable.RemoteVariable'>	0x16c	[0]	[16]	None	
TimeToolDev.HW.Lane[5].GTH.RXDFE_OS_CFG1	<class 'pyrogue._Variable.RemoteVariable'>	0x168	[0]	[16]	None	
TimeToolDev.HW.Lane[5].GTH.RXPHDLY_CFG	<class 'pyrogue._Variable.RemoteVariable'>	0x164	[0]	[16]	None	
TimeToolDev.HW.Lane[5].GTH.RXDFE_OS_CFG0	<class 'pyrogue._Variable.RemoteVariable'>	0x160	[0]	[16]	None	
TimeToolDev.HW.Lane[5].GTH.TXDLY_LCFG	<class 'pyrogue._Variable.RemoteVariable'>	0x15c	[0]	[16]	None	
TimeToolDev.HW.Lane[5].GTH.ALIGN_PCOMMA_DET	<class 'pyrogue._Variable.RemoteVariable'>	0x158	[10]	[1]	None	
TimeToolDev.HW.Lane[5].GTH.ALIGN_PCOMMA_VALUE	<class 'pyrogue._Variable.RemoteVariable'>	0x158	[0]	[10]	None	
